date,pm25,pm10,o3,no2,so2,co,AQI
2018/8/22,59.0,37.0,26.0,27.0,0.0,2.0,59.0
2018/8/23,53.0,34.0,23.0,26.0,0.0,2.0,53.0
2018/8/24,45.0,25.0,26.0,25.0,0.0,1.0,45.0
2018/8/25,33.0,36.0,30.0,33.0,0.0,2.0,36.0
2018/8/26,48.0,34.0,27.0,26.0,1.0,2.0,48.0
2018/8/27,43.0,59.0,42.0,50.0,1.0,4.0,59.0
2018/8/28,70.0,36.0,25.0,42.0,1.0,4.0,70.0
2018/8/29,69.0,44.0,20.0,41.0,1.0,5.0,69.0
2018/8/30,59.0,40.0,32.0,42.0,0.0,3.0,59.0
2018/8/31,61.0,34.0,39.0,39.0,0.0,3.0,61.0
2018/9/1,59.0,34.0,42.0,21.0,1.0,2.0,59.0
2018/9/2,65.0,44.0,40.0,25.0,1.0,2.0,65.0
2018/9/3,64.0,36.0,29.0,19.0,0.0,3.0,64.0
2018/9/4,64.0,43.0,40.0,18.0,0.0,3.0,64.0
2018/9/5,80.0,32.0,31.0,14.0,0.0,2.0,80.0
2018/9/6,59.0,31.0,28.0,23.0,0.0,3.0,59.0
2018/9/7,49.0,43.0,32.0,47.0,1.0,3.0,49.0
2018/9/8,60.0,65.0,37.0,56.0,1.0,5.0,65.0
2018/9/9,84.0,43.0,27.0,41.0,1.0,4.0,84.0
2018/9/10,53.0,51.0,37.0,57.0,1.0,6.0,57.0
2018/9/11,64.0,53.0,33.0,45.0,1.0,5.0,64.0
2018/9/12,64.0,41.0,13.0,26.0,0.0,3.0,64.0
2018/9/13,68.0,31.0,32.0,40.0,1.0,3.0,68.0
2018/9/14,52.0,48.0,32.0,45.0,1.0,3.0,52.0
2018/9/15,55.0,77.0,35.0,56.0,1.0,5.0,77.0
2018/9/16,65.0,66.0,35.0,68.0,1.0,7.0,68.0
2018/9/17,77.0,43.0,19.0,44.0,1.0,4.0,77.0
2018/9/18,62.0,43.0,27.0,38.0,1.0,4.0,62.0
2018/9/19,59.0,42.0,25.0,39.0,0.0,3.0,59.0
2018/9/20,58.0,31.0,24.0,30.0,0.0,2.0,58.0
2018/9/21,43.0,28.0,24.0,32.0,0.0,1.0,43.0
2018/9/22,42.0,14.0,21.0,16.0,0.0,1.0,42.0
2018/9/23,37.0,28.0,24.0,37.0,1.0,3.0,37.0
2018/9/24,47.0,35.0,25.0,36.0,1.0,2.0,47.0
2018/9/25,55.0,44.0,17.0,52.0,2.0,5.0,55.0
2018/9/26,61.0,63.0,16.0,71.0,2.0,9.0,71.0
2018/9/27,85.0,56.0,19.0,49.0,2.0,6.0,85.0
2018/9/28,80.0,50.0,24.0,37.0,1.0,2.0,80.0
2018/9/29,55.0,46.0,29.0,37.0,1.0,2.0,55.0
2018/9/30,56.0,39.0,23.0,32.0,1.0,2.0,56.0
2018/4/1,55.0,28.0,25.0,37.0,0.0,3.0,55.0
2018/4/2,57.0,31.0,23.0,45.0,0.0,5.0,57.0
2018/4/3,53.0,27.0,32.0,41.0,0.0,4.0,53.0
2018/4/4,44.0,31.0,29.0,44.0,0.0,4.0,44.0
2018/4/5,49.0,37.0,30.0,42.0,1.0,5.0,49.0
2018/4/6,58.0,37.0,31.0,46.0,0.0,4.0,58.0
2018/4/7,59.0,44.0,38.0,41.0,0.0,3.0,59.0
2018/4/8,65.0,43.0,22.0,51.0,0.0,5.0,65.0
2018/4/9,75.0,30.0,38.0,41.0,0.0,4.0,75.0
2018/4/10,58.0,36.0,39.0,53.0,0.0,5.0,58.0
2018/4/11,53.0,49.0,19.0,49.0,0.0,5.0,53.0
2018/4/12,88.0,36.0,36.0,46.0,0.0,5.0,88.0
2018/4/13,68.0,40.0,26.0,47.0,0.0,4.0,68.0
2018/4/14,66.0,30.0,34.0,40.0,0.0,3.0,66.0
2018/4/15,57.0,43.0,35.0,47.0,0.0,4.0,57.0
2018/4/16,57.0,50.0,38.0,51.0,0.0,5.0,57.0
2018/4/17,68.0,61.0,46.0,56.0,1.0,5.0,68.0
2018/4/18,76.0,67.0,44.0,65.0,1.0,5.0,76.0
2018/4/19,103.0,68.0,48.0,67.0,1.0,6.0,103.0
2018/4/20,88.0,69.0,51.0,62.0,0.0,3.0,88.0
2018/4/21,76.0,57.0,42.0,46.0,0.0,3.0,76.0
2018/4/22,74.0,49.0,32.0,40.0,0.0,3.0,74.0
2018/4/23,60.0,52.0,39.0,45.0,0.0,3.0,60.0
2018/4/24,55.0,41.0,31.0,35.0,0.0,3.0,55.0
2018/4/25,48.0,40.0,34.0,39.0,0.0,3.0,48.0
2018/4/26,42.0,66.0,36.0,44.0,0.0,3.0,66.0
2018/4/27,55.0,39.0,35.0,33.0,0.0,2.0,55.0
2018/4/28,42.0,29.0,23.0,38.0,0.0,2.0,42.0
2018/4/29,58.0,18.0,25.0,30.0,0.0,2.0,58.0
2018/4/30,38.0,28.0,32.0,32.0,0.0,3.0,38.0
2018/5/1,48.0,42.0,35.0,44.0,0.0,4.0,48.0
2018/5/2,60.0,49.0,38.0,42.0,0.0,4.0,60.0
2018/5/3,54.0,49.0,41.0,46.0,1.0,4.0,54.0
2018/5/4,63.0,60.0,46.0,48.0,1.0,3.0,63.0
2018/5/5,92.0,58.0,48.0,54.0,0.0,4.0,92.0
2018/5/6,79.0,65.0,47.0,60.0,1.0,4.0,79.0
2018/5/7,73.0,57.0,60.0,51.0,0.0,4.0,73.0
2018/5/8,67.0,43.0,37.0,31.0,0.0,3.0,67.0
2018/5/9,59.0,43.0,37.0,28.0,0.0,2.0,59.0
2018/5/10,44.0,54.0,41.0,43.0,0.0,3.0,54.0
2018/5/11,56.0,38.0,27.0,40.0,0.0,3.0,56.0
2018/5/12,59.0,26.0,28.0,27.0,0.0,2.0,59.0
2018/5/13,43.0,42.0,34.0,36.0,0.0,4.0,43.0
2018/5/14,57.0,50.0,38.0,41.0,0.0,5.0,57.0
2018/5/15,88.0,58.0,39.0,41.0,0.0,4.0,88.0
2018/5/16,89.0,53.0,37.0,33.0,0.0,3.0,89.0
2018/5/17,64.0,59.0,30.0,37.0,0.0,3.0,64.0
2018/5/18,67.0,64.0,38.0,37.0,0.0,2.0,67.0
2018/5/19,71.0,62.0,45.0,37.0,0.0,2.0,71.0
2018/5/20,88.0,49.0,43.0,45.0,0.0,3.0,88.0
2018/5/21,64.0,71.0,39.0,59.0,0.0,6.0,71.0
2018/5/22,79.0,61.0,35.0,41.0,0.0,4.0,79.0
2018/5/23,105.0,60.0,45.0,47.0,0.0,5.0,105.0
2018/5/24,88.0,56.0,41.0,52.0,0.0,4.0,88.0
2018/5/25,74.0,38.0,40.0,42.0,0.0,2.0,74.0
2018/5/26,69.0,49.0,49.0,48.0,0.0,6.0,69.0
2018/5/27,61.0,48.0,37.0,48.0,0.0,4.0,61.0
2018/5/28,61.0,40.0,29.0,40.0,0.0,4.0,61.0
2018/5/29,64.0,43.0,35.0,45.0,0.0,5.0,64.0
2018/5/30,64.0,45.0,34.0,42.0,0.0,4.0,64.0
2018/5/31,56.0,29.0,24.0,38.0,0.0,5.0,56.0
2018/6/1,48.0,34.0,34.0,36.0,0.0,3.0,48.0
2018/6/2,57.0,31.0,38.0,40.0,0.0,3.0,57.0
2018/6/3,55.0,44.0,42.0,44.0,0.0,4.0,55.0
2018/6/4,66.0,50.0,30.0,35.0,0.0,4.0,66.0
2018/6/5,107.0,46.0,17.0,38.0,0.0,5.0,107.0
2018/6/6,94.0,36.0,35.0,40.0,0.0,4.0,94.0
2018/6/7,50.0,48.0,38.0,48.0,1.0,5.0,50.0
2018/6/8,66.0,52.0,36.0,42.0,0.0,4.0,66.0
2018/6/9,105.0,54.0,33.0,40.0,0.0,3.0,105.0
2018/6/10,119.0,50.0,19.0,40.0,0.0,5.0,119.0
2018/6/11,97.0,34.0,27.0,39.0,0.0,3.0,97.0
2018/6/12,64.0,29.0,24.0,34.0,0.0,3.0,64.0
2018/6/13,43.0,38.0,28.0,41.0,1.0,5.0,43.0
2018/6/14,59.0,39.0,34.0,37.0,1.0,5.0,59.0
2018/6/15,54.0,31.0,33.0,34.0,0.0,3.0,54.0
2018/6/16,50.0,26.0,28.0,34.0,0.0,3.0,50.0
2018/6/17,42.0,26.0,24.0,31.0,0.0,4.0,42.0
2018/6/18,42.0,37.0,19.0,31.0,0.0,4.0,42.0
2018/6/19,48.0,40.0,31.0,41.0,1.0,4.0,48.0
2018/6/20,55.0,45.0,29.0,32.0,0.0,3.0,55.0
2018/6/21,48.0,41.0,31.0,37.0,1.0,3.0,48.0
2018/6/22,45.0,48.0,34.0,40.0,0.0,2.0,48.0
2018/6/23,55.0,47.0,39.0,45.0,1.0,2.0,55.0
2018/6/24,57.0,45.0,31.0,40.0,1.0,3.0,57.0
2018/6/25,51.0,52.0,42.0,52.0,1.0,3.0,52.0
2018/6/26,60.0,60.0,44.0,60.0,1.0,4.0,60.0
2018/6/27,66.0,61.0,43.0,54.0,1.0,3.0,66.0
2018/6/28,62.0,63.0,50.0,63.0,1.0,4.0,63.0
2018/6/29,67.0,65.0,55.0,57.0,1.0,3.0,67.0
2018/6/30,68.0,72.0,57.0,58.0,1.0,3.0,72.0
2018/1/1,30.0,25.0,24.0,27.0,0.0,3.0,30.0
2018/1/2,47.0,25.0,28.0,20.0,0.0,1.0,47.0
2018/1/3,38.0,20.0,22.0,31.0,0.0,2.0,38.0
2018/1/4,37.0,26.0,25.0,38.0,0.0,7.0,38.0
2018/1/5,46.0,34.0,18.0,41.0,0.0,4.0,46.0
2018/1/6,77.0,31.0,8.0,23.0,0.0,3.0,77.0
2018/1/7,78.0,36.0,6.0,28.0,1.0,4.0,78.0
2018/1/8,73.0,40.0,9.0,31.0,0.0,6.0,73.0
2018/1/9,83.0,34.0,12.0,39.0,0.0,5.0,83.0
2018/1/10,60.0,40.0,15.0,39.0,0.0,6.0,60.0
2018/1/11,75.0,48.0,7.0,38.0,1.0,6.0,75.0
2018/1/12,96.0,43.0,9.0,32.0,0.0,4.0,96.0
2018/1/13,100.0,50.0,7.0,40.0,0.0,5.0,100.0
2018/1/14,105.0,23.0,21.0,30.0,0.0,3.0,105.0
2018/1/15,49.0,21.0,28.0,37.0,0.0,2.0,49.0
2018/1/16,40.0,24.0,29.0,35.0,0.0,2.0,40.0
2018/1/17,40.0,21.0,25.0,36.0,0.0,3.0,40.0
2018/1/18,44.0,22.0,23.0,49.0,0.0,4.0,49.0
2018/1/19,45.0,17.0,22.0,38.0,0.0,2.0,45.0
2018/1/20,46.0,20.0,20.0,37.0,0.0,3.0,46.0
2018/1/21,56.0,23.0,24.0,37.0,0.0,4.0,56.0
2018/1/22,43.0,28.0,23.0,39.0,0.0,4.0,43.0
2018/1/23,50.0,20.0,17.0,26.0,0.0,2.0,50.0
2018/1/24,31.0,22.0,23.0,44.0,0.0,4.0,44.0
2018/1/25,46.0,37.0,17.0,46.0,1.0,6.0,46.0
2018/1/26,60.0,38.0,13.0,37.0,0.0,4.0,60.0
2018/1/27,78.0,21.0,15.0,25.0,0.0,3.0,78.0
2018/1/28,51.0,19.0,20.0,27.0,0.0,3.0,51.0
2018/1/29,28.0,29.0,19.0,32.0,0.0,4.0,32.0
2018/1/30,41.0,17.0,28.0,34.0,0.0,2.0,41.0
2018/1/31,37.0,26.0,24.0,44.0,0.0,4.0,44.0
2018/2/1,47.0,37.0,14.0,42.0,1.0,5.0,47.0
2018/2/2,55.0,31.0,10.0,45.0,0.0,4.0,55.0
2018/2/3,68.0,25.0,15.0,34.0,0.0,3.0,68.0
2018/2/4,58.0,35.0,9.0,36.0,1.0,4.0,58.0
2018/2/5,77.0,36.0,6.0,37.0,0.0,4.0,77.0
2018/2/6,87.0,44.0,11.0,36.0,1.0,3.0,87.0
2018/2/7,104.0,53.0,5.0,58.0,1.0,6.0,104.0
2018/2/8,130.0,52.0,19.0,45.0,1.0,6.0,130.0
2018/2/9,116.0,32.0,21.0,49.0,0.0,3.0,116.0
2018/2/10,65.0,23.0,25.0,40.0,0.0,3.0,65.0
2018/2/11,47.0,35.0,22.0,54.0,1.0,4.0,54.0
2018/2/12,52.0,36.0,17.0,43.0,0.0,4.0,52.0
2018/2/13,53.0,30.0,18.0,38.0,0.0,5.0,53.0
2018/2/14,57.0,30.0,15.0,48.0,0.0,7.0,57.0
2018/2/15,56.0,49.0,18.0,61.0,1.0,6.0,61.0
2018/2/16,73.0,49.0,16.0,51.0,1.0,5.0,73.0
2018/2/17,76.0,50.0,16.0,40.0,0.0,5.0,76.0
2018/2/18,100.0,38.0,7.0,35.0,0.0,5.0,100.0
2018/2/19,81.0,38.0,17.0,44.0,0.0,4.0,81.0
2018/2/20,72.0,70.0,13.0,43.0,1.0,5.0,72.0
2018/2/21,144.0,65.0,19.0,44.0,1.0,4.0,144.0
2018/2/22,126.0,54.0,24.0,48.0,1.0,3.0,126.0
2018/2/23,83.0,48.0,24.0,47.0,1.0,4.0,83.0
2018/2/24,90.0,35.0,25.0,42.0,1.0,2.0,90.0
2018/2/25,67.0,46.0,24.0,43.0,2.0,3.0,67.0
2018/2/26,66.0,48.0,18.0,48.0,1.0,3.0,66.0
2018/2/27,84.0,82.0,23.0,48.0,1.0,3.0,84.0
2018/2/28,99.0,60.0,19.0,43.0,1.0,3.0,99.0
2018/3/1,107.0,51.0,15.0,54.0,1.0,6.0,107.0
2018/3/2,94.0,44.0,21.0,65.0,0.0,5.0,94.0
2018/3/3,71.0,26.0,19.0,57.0,0.0,5.0,71.0
2018/3/4,62.0,40.0,17.0,63.0,0.0,7.0,63.0
2018/3/5,61.0,37.0,25.0,55.0,0.0,5.0,61.0
2018/3/6,55.0,25.0,25.0,55.0,0.0,5.0,55.0
2018/3/7,50.0,30.0,22.0,50.0,0.0,4.0,50.0
2018/3/8,51.0,39.0,9.0,66.0,0.0,7.0,66.0
2018/3/9,79.0,35.0,18.0,55.0,0.0,5.0,79.0
2018/3/10,67.0,23.0,30.0,43.0,0.0,3.0,67.0
2018/3/11,45.0,26.0,27.0,41.0,0.0,3.0,45.0
2018/3/12,38.0,38.0,26.0,42.0,0.0,4.0,42.0
2018/3/13,52.0,40.0,29.0,49.0,0.0,4.0,52.0
2018/3/14,63.0,31.0,26.0,54.0,0.0,5.0,63.0
2018/3/15,52.0,41.0,27.0,49.0,0.0,5.0,52.0
2018/3/16,56.0,38.0,6.0,48.0,0.0,4.0,56.0
2018/3/17,84.0,40.0,18.0,41.0,0.0,2.0,84.0
2018/3/18,92.0,51.0,18.0,49.0,1.0,4.0,92.0
2018/3/19,106.0,41.0,24.0,42.0,1.0,4.0,106.0
2018/3/20,74.0,43.0,27.0,45.0,0.0,4.0,74.0
2018/3/21,65.0,50.0,26.0,54.0,1.0,4.0,65.0
2018/3/22,70.0,42.0,28.0,48.0,0.0,4.0,70.0
2018/3/23,62.0,47.0,28.0,47.0,0.0,4.0,62.0
2018/3/24,75.0,59.0,28.0,55.0,1.0,5.0,75.0
2018/3/25,116.0,54.0,31.0,46.0,1.0,5.0,116.0
2018/3/26,87.0,33.0,26.0,47.0,0.0,4.0,87.0
2018/3/27,64.0,26.0,30.0,40.0,0.0,3.0,64.0
2018/3/28,43.0,31.0,32.0,43.0,0.0,3.0,43.0
2018/3/29,45.0,29.0,25.0,48.0,0.0,5.0,48.0
2018/3/30,51.0,28.0,27.0,45.0,0.0,4.0,51.0
2018/3/31,51.0,27.0,29.0,38.0,0.0,3.0,51.0
2017/10/18,78.0,55.0,23.0,49.0,0.0,6.0,78.0
2017/10/19,72.0,30.0,26.0,34.0,0.0,3.0,72.0
2017/10/20,47.0,32.0,25.0,35.0,0.0,3.0,47.0
2017/10/21,52.0,24.0,26.0,26.0,0.0,1.0,52.0
2017/10/22,40.0,27.0,19.0,38.0,0.0,4.0,40.0
2017/10/23,48.0,26.0,14.0,38.0,0.0,5.0,48.0
2017/10/24,52.0,33.0,14.0,36.0,0.0,5.0,52.0
2017/10/25,57.0,51.0,1.0,42.0,0.0,8.0,57.0
2017/10/26,91.0,43.0,19.0,38.0,0.0,5.0,91.0
2017/10/27,80.0,36.0,21.0,40.0,0.0,4.0,80.0
2017/10/28,61.0,22.0,20.0,26.0,0.0,2.0,61.0
2017/10/29,40.0,34.0,18.0,41.0,0.0,3.0,41.0
2017/10/30,57.0,51.0,5.0,53.0,1.0,7.0,57.0
2017/10/31,84.0,49.0,8.0,49.0,1.0,7.0,84.0
2017/11/1,87.0,45.0,13.0,45.0,0.0,7.0,87.0
2017/11/2,87.0,57.0,11.0,47.0,0.0,8.0,87.0
2017/11/3,96.0,33.0,17.0,37.0,0.0,4.0,96.0
2017/11/4,69.0,22.0,25.0,39.0,0.0,3.0,69.0
2017/11/5,43.0,36.0,15.0,46.0,0.0,5.0,46.0
2017/11/6,62.0,51.0,6.0,57.0,1.0,9.0,62.0
2017/11/7,85.0,59.0,2.0,56.0,1.0,9.0,85.0
2017/11/8,114.0,48.0,10.0,48.0,0.0,6.0,114.0
2017/11/9,91.0,28.0,16.0,39.0,0.0,5.0,91.0
2017/11/10,51.0,22.0,17.0,30.0,0.0,3.0,51.0
2017/11/11,47.0,15.0,25.0,25.0,0.0,3.0,47.0
2017/11/12,42.0,28.0,19.0,29.0,0.0,4.0,42.0
2017/11/13,43.0,42.0,10.0,42.0,0.0,6.0,43.0
2017/11/14,71.0,50.0,1.0,42.0,0.0,8.0,71.0
2017/11/15,93.0,50.0,4.0,51.0,1.0,8.0,93.0
2017/11/16,94.0,54.0,4.0,49.0,0.0,8.0,94.0
2017/11/17,112.0,45.0,10.0,49.0,0.0,6.0,112.0
2017/11/18,81.0,27.0,21.0,37.0,0.0,3.0,81.0
2017/11/19,56.0,43.0,11.0,44.0,0.0,5.0,56.0
2017/11/20,92.0,33.0,12.0,41.0,0.0,5.0,92.0
2017/11/21,63.0,39.0,12.0,40.0,0.0,5.0,63.0
2017/11/22,72.0,36.0,19.0,37.0,0.0,4.0,72.0
2017/11/23,57.0,31.0,17.0,44.0,0.0,6.0,57.0
2017/11/24,57.0,24.0,16.0,42.0,0.0,3.0,57.0
2017/11/25,51.0,21.0,18.0,37.0,0.0,2.0,51.0
2017/11/26,45.0,23.0,16.0,35.0,0.0,3.0,45.0
2017/11/27,45.0,21.0,21.0,44.0,0.0,4.0,45.0
2017/11/28,59.0,35.0,9.0,52.0,0.0,6.0,59.0
2017/11/29,66.0,30.0,13.0,46.0,0.0,5.0,66.0
2017/11/30,53.0,28.0,16.0,47.0,0.0,4.0,53.0
2017/12/1,60.0,52.0,3.0,44.0,0.0,4.0,60.0
2017/12/2,117.0,44.0,2.0,33.0,0.0,7.0,117.0
2017/12/3,104.0,55.0,10.0,43.0,0.0,8.0,104.0
2017/12/4,121.0,58.0,4.0,54.0,1.0,8.0,121.0
2017/12/5,102.0,56.0,7.0,43.0,0.0,7.0,102.0
2017/12/6,96.0,30.0,17.0,31.0,0.0,3.0,96.0
2017/12/7,62.0,26.0,15.0,44.0,0.0,3.0,62.0
2017/12/8,47.0,24.0,16.0,44.0,0.0,3.0,47.0
2017/12/9,50.0,25.0,20.0,33.0,0.0,2.0,50.0
2017/12/10,51.0,28.0,18.0,37.0,0.0,3.0,51.0
2017/12/11,41.0,30.0,19.0,47.0,0.0,4.0,47.0
2017/12/12,52.0,25.0,13.0,39.0,0.0,4.0,52.0
2017/12/13,54.0,23.0,28.0,35.0,0.0,3.0,54.0
2017/12/14,37.0,20.0,21.0,42.0,0.0,3.0,42.0
2017/12/15,44.0,27.0,17.0,41.0,0.0,4.0,44.0
2017/12/16,52.0,35.0,10.0,46.0,0.0,4.0,52.0
2017/12/17,74.0,32.0,15.0,36.0,0.0,4.0,74.0
2017/12/18,55.0,51.0,5.0,47.0,0.0,6.0,55.0
2017/12/19,78.0,50.0,5.0,48.0,0.0,7.0,78.0
2017/12/20,84.0,28.0,5.0,46.0,0.0,6.0,84.0
2017/12/21,65.0,24.0,24.0,45.0,0.0,5.0,65.0
2017/12/22,56.0,29.0,14.0,47.0,0.0,4.0,56.0
2017/12/23,69.0,20.0,15.0,31.0,0.0,2.0,69.0
2017/12/24,44.0,15.0,20.0,25.0,0.0,2.0,44.0
2017/12/25,36.0,20.0,17.0,32.0,0.0,2.0,36.0
2017/12/26,45.0,15.0,23.0,30.0,0.0,2.0,45.0
2017/12/27,35.0,29.0,18.0,41.0,0.0,3.0,41.0
2017/12/28,47.0,29.0,24.0,39.0,0.0,3.0,47.0
2017/12/29,68.0,22.0,20.0,35.0,0.0,2.0,68.0
2017/12/30,41.0,24.0,19.0,26.0,0.0,0.0,41.0
2017/12/31,45.0,20.0,26.0,21.0,0.0,1.0,45.0
2017/4/1,48.0,36.0,33.0,45.0,0.0,3.0,48.0
2017/4/2,58.0,53.0,34.0,58.0,0.0,4.0,58.0
2017/4/3,81.0,47.0,28.0,49.0,1.0,4.0,81.0
2017/4/4,74.0,48.0,28.0,38.0,0.0,3.0,74.0
2017/4/5,72.0,53.0,32.0,47.0,0.0,3.0,72.0
2017/4/6,62.0,62.0,32.0,59.0,1.0,5.0,62.0
2017/4/7,96.0,81.0,34.0,64.0,0.0,4.0,96.0
2017/4/8,123.0,83.0,42.0,72.0,0.0,5.0,123.0
2017/4/9,97.0,37.0,28.0,38.0,0.0,3.0,97.0
2017/4/10,63.0,59.0,32.0,51.0,0.0,4.0,63.0
2017/4/11,63.0,56.0,35.0,43.0,1.0,3.0,63.0
2017/4/12,52.0,50.0,27.0,43.0,0.0,4.0,52.0
2017/4/13,59.0,51.0,35.0,47.0,0.0,4.0,59.0
2017/4/14,61.0,29.0,31.0,40.0,0.0,2.0,61.0
2017/4/15,48.0,33.0,33.0,39.0,0.0,2.0,48.0
2017/4/16,40.0,30.0,27.0,31.0,0.0,2.0,40.0
2017/4/17,42.0,41.0,30.0,46.0,0.0,3.0,46.0
2017/4/18,47.0,64.0,33.0,47.0,0.0,3.0,64.0
2017/4/19,69.0,62.0,33.0,55.0,1.0,4.0,69.0
2017/4/20,70.0,63.0,34.0,61.0,1.0,5.0,70.0
2017/4/21,84.0,52.0,22.0,46.0,0.0,3.0,84.0
2017/4/22,71.0,48.0,34.0,47.0,0.0,2.0,71.0
2017/4/23,55.0,47.0,37.0,55.0,0.0,4.0,55.0
2017/4/24,60.0,31.0,29.0,44.0,0.0,3.0,60.0
2017/4/25,47.0,39.0,27.0,50.0,0.0,4.0,50.0
2017/4/26,50.0,43.0,29.0,53.0,0.0,4.0,53.0
2017/4/27,52.0,36.0,23.0,53.0,0.0,5.0,53.0
2017/4/28,65.0,56.0,36.0,43.0,0.0,3.0,65.0
2017/4/29,68.0,46.0,37.0,35.0,0.0,2.0,68.0
2017/4/30,44.0,38.0,33.0,26.0,0.0,1.0,44.0
2017/5/1,50.0,33.0,34.0,45.0,0.0,3.0,50.0
2017/5/2,52.0,37.0,18.0,49.0,0.0,5.0,52.0
2017/5/3,84.0,47.0,25.0,50.0,0.0,6.0,84.0
2017/5/4,92.0,62.0,33.0,48.0,3.0,5.0,92.0
2017/5/5,117.0,35.0,20.0,40.0,0.0,4.0,117.0
2017/5/6,76.0,31.0,29.0,33.0,0.0,3.0,76.0
2017/5/7,70.0,29.0,27.0,31.0,0.0,2.0,70.0
2017/5/8,55.0,45.0,35.0,49.0,3.0,6.0,55.0
2017/5/9,68.0,41.0,40.0,62.0,0.0,6.0,68.0
2017/5/10,68.0,34.0,31.0,47.0,1.0,4.0,68.0
2017/5/11,58.0,33.0,28.0,49.0,0.0,5.0,58.0
2017/5/12,55.0,31.0,35.0,39.0,0.0,3.0,55.0
2017/5/13,51.0,25.0,33.0,34.0,0.0,2.0,51.0
2017/5/14,42.0,35.0,33.0,52.0,0.0,5.0,52.0
2017/5/15,55.0,43.0,36.0,61.0,0.0,6.0,61.0
2017/5/16,64.0,49.0,42.0,60.0,0.0,5.0,64.0
2017/5/17,68.0,25.0,26.0,38.0,0.0,4.0,68.0
2017/5/18,37.0,32.0,28.0,40.0,0.0,3.0,40.0
2017/5/19,52.0,26.0,29.0,39.0,1.0,3.0,52.0
2017/5/20,52.0,29.0,33.0,41.0,0.0,3.0,52.0
2017/5/21,50.0,40.0,41.0,62.0,0.0,6.0,62.0
2017/5/22,60.0,32.0,30.0,38.0,0.0,4.0,60.0
2017/5/23,45.0,34.0,36.0,49.0,0.0,4.0,49.0
2017/5/24,53.0,43.0,35.0,43.0,0.0,2.0,53.0
2017/5/25,53.0,50.0,39.0,56.0,0.0,3.0,56.0
2017/5/26,51.0,34.0,51.0,47.0,0.0,2.0,51.0
2017/5/27,57.0,41.0,48.0,52.0,0.0,4.0,57.0
2017/5/28,82.0,40.0,41.0,53.0,0.0,4.0,82.0
2017/5/29,59.0,28.0,27.0,36.0,0.0,4.0,59.0
2017/5/30,38.0,44.0,31.0,47.0,0.0,3.0,47.0
2017/5/31,68.0,65.0,47.0,59.0,0.0,4.0,68.0
2017/6/1,78.0,47.0,31.0,60.0,0.0,5.0,78.0
2017/6/2,68.0,29.0,20.0,37.0,0.0,3.0,68.0
2017/6/3,53.0,41.0,32.0,37.0,0.0,2.0,53.0
2017/6/4,48.0,39.0,33.0,31.0,0.0,2.0,48.0
2017/6/5,67.0,38.0,24.0,29.0,0.0,2.0,67.0
2017/6/6,51.0,30.0,25.0,35.0,0.0,3.0,51.0
2017/6/7,71.0,35.0,30.0,49.0,0.0,5.0,71.0
2017/6/8,55.0,32.0,28.0,46.0,0.0,5.0,55.0
2017/6/9,51.0,35.0,41.0,52.0,0.0,5.0,52.0
2017/6/10,63.0,31.0,45.0,44.0,0.0,3.0,63.0
2017/6/11,55.0,32.0,30.0,36.0,0.0,4.0,55.0
2017/6/12,43.0,39.0,33.0,48.0,0.0,4.0,48.0
2017/6/13,56.0,37.0,19.0,49.0,0.0,3.0,56.0
2017/6/14,60.0,0.0,0.0,0.0,0.0,0.0,60.0
2017/1/2,79.0,39.0,7.0,57.0,0.0,5.0,79.0
2017/1/3,78.0,33.0,10.0,46.0,0.0,5.0,78.0
2017/1/4,61.0,44.0,10.0,53.0,0.0,5.0,61.0
2017/1/5,66.0,53.0,8.0,48.0,0.0,5.0,66.0
2017/1/6,90.0,53.0,5.0,43.0,0.0,5.0,90.0
2017/1/7,103.0,38.0,3.0,44.0,0.0,6.0,103.0
2017/1/8,98.0,29.0,16.0,36.0,0.0,5.0,98.0
2017/1/9,108.0,30.0,13.0,53.0,0.0,6.0,108.0
2017/1/10,54.0,33.0,22.0,42.0,0.0,3.0,54.0
2017/1/11,55.0,38.0,18.0,46.0,0.0,3.0,55.0
2017/1/12,56.0,0.0,0.0,0.0,0.0,0.0,56.0
2017/1/16,100.0,53.0,10.0,41.0,1.0,4.0,100.0
2017/1/17,101.0,47.0,10.0,43.0,1.0,4.0,101.0
2017/1/18,82.0,54.0,10.0,48.0,1.0,5.0,82.0
2017/1/19,107.0,57.0,9.0,51.0,1.0,5.0,107.0
2017/1/20,113.0,76.0,4.0,57.0,1.0,8.0,113.0
2017/1/21,159.0,84.0,5.0,60.0,2.0,10.0,159.0
2017/1/22,166.0,74.0,3.0,50.0,1.0,7.0,166.0
2017/1/23,163.0,59.0,10.0,49.0,1.0,8.0,163.0
2017/1/24,136.0,53.0,10.0,39.0,0.0,5.0,136.0
2017/1/25,112.0,68.0,6.0,40.0,1.0,7.0,112.0
2017/1/26,150.0,65.0,10.0,55.0,0.0,7.0,150.0
2017/1/27,107.0,49.0,15.0,49.0,0.0,4.0,107.0
2017/1/28,71.0,25.0,19.0,39.0,0.0,3.0,71.0
2017/1/29,64.0,23.0,14.0,42.0,0.0,4.0,64.0
2017/1/30,60.0,40.0,6.0,46.0,0.0,6.0,60.0
2017/1/31,84.0,36.0,9.0,39.0,0.0,4.0,84.0
2017/2/1,71.0,37.0,25.0,44.0,0.0,4.0,71.0
